Station,Region,Lat_North,Long_East,Year,Month,Date,Humidity,Rainfall,Temperature
,,,,2016,September,1-Sep-2016,82,148.5,28.5
,,,,2016,October,1-Oct-2016,84,216.9,28
,,,,2016,November,1-Nov-2016,86,185.8,27.4
,,,,2016,December,1-Dec-2016,87,192.3,27.6
,,,,2017,January,1-Jan-2017,87,231,26.7
,,,,2017,February,1-Feb-2017,76,44.9,26.39
,,,,2017,March,1-Mar-2017,85,105.9,26.7
,,,,2017,April,1-Apr-2017,84,191.2,26.95
,,,,2017,May,1-May-2017,85,96.6,28.55
,,,,2017,June,1-Jun-2017,85,113.8,28.335
,,,,2017,July,1-Jul-2017,85,166,27.805
,,,,2017,August,1-Aug-2017,84,186.9,28.24
,,,,2017,September,1-Sep-2017,86,261,28.085
,,,,2017,October,1-Oct-2017,86,263.6,27.6
,,,,2017,November,1-Nov-2017,87,74.1,27.705
,,,,2017,December,1-Dec-2017,NA,135.7,27.1
,,,,2018,January,1-Jan-2018,88,217.9,26.8
,,,,2018,February,1-Feb-2018,87,243.7,26.8
,,,,2018,March,1-Mar-2018,86,90.7,27.1
,,,,2018,April,1-Apr-2018,83,40.4,27.9
,,,,2018,May,1-May-2018,84,37.7,28.3
,,,,2018,June,1-Jun-2018,84,107.2,28.3
,,,,2018,July,1-Jul-2018,84,76.2,28.4
,,,,2018,August,1-Aug-2018,81,71.6,28.5
,,,,2018,September,1-Sep-2018,84,180.6,27.6
,,,,2018,October,1-Oct-2018,85,107.5,27.8
,,,,2018,November,1-Nov-2018,88,171.6,27
,,,,2018,December,1-Dec-2018,88,158.2,27
"TANAY, RIZAL",NCR,14.58145,121.36925,2013,January,1-Jan-2013,88,98.8,20.9
,,,,2013,February,1-Feb-2013,87,153.7,21.6
,,,,2013,March,1-Mar-2013,84,27.1,22.9
,,,,2013,April,1-Apr-2013,80,7,25.1
,,,,2013,May,1-May-2013,83,114.6,25.5
,,,,2013,June,1-Jun-2013,88,386.5,24.6
,,,,2013,July,1-Jul-2013,91,263.8,23.6
,,,,2013,August,1-Aug-2013,91,714.9,22.9
,,,,2013,September,1-Sep-2013,93,582.7,22.9
,,,,2013,October,1-Oct-2013,89,236.7,22.6
,,,,2013,November,1-Nov-2013,91,385.9,22.2
,,,,2013,December,1-Dec-2013,91,64.4,22.1
,,,,2014,January,1-Jan-2014,84,11.9,19.9
,,,,2014,February,1-Feb-2014,82,4.8,21.4
,,,,2014,March,1-Mar-2014,82,39.8,22.2
,,,,2014,April,1-Apr-2014,80,3.4,24.6
,,,,2014,May,1-May-2014,78,46,26.4
,,,,2014,June,1-Jun-2014,88,273.7,24.6
,,,,2014,July,1-Jul-2014,94,508.6,23.2
,,,,2014,August,1-Aug-2014,90,312.5,23.4
,,,,2014,September,1-Sep-2014,90,631.7,23.4
,,,,2014,October,1-Oct-2014,89,287.8,23.2
,,,,2014,November,1-Nov-2014,88,117.6,22.9
,,,,2014,December,1-Dec-2014,89,265.8,21.5
,,,,2015,January,1-Jan-2015,87,72.7,20.2
,,,,2015,February,1-Feb-2015,88,10,27.7
,,,,2015,March,1-Mar-2015,85,36.8,22.3
,,,,2015,April,1-Apr-2015,84,9,24.4
,,,,2015,May,1-May-2015,81,33.4,26.2
,,,,2015,June,1-Jun-2015,88,93.3,25.6
,,,,2015,July,1-Jul-2015,91,472.6,23.3
,,,,2015,August,1-Aug-2015,91,359.3,23.9
,,,,2015,September,1-Sep-2015,89,320.2,24.4
,,,,2015,October,1-Oct-2015,89,358.5,20.7
,,,,2015,November,1-Nov-2015,88,61,23.3
,,,,2015,December,1-Dec-2015,89,380.6,22.3
,,,,2016,January,1-Jan-2016,86,13.9,22
,,,,2016,February,1-Feb-2016,86,41.4,21.5
,,,,2016,March,1-Mar-2016,84,16,23.3
,,,,2016,April,1-Apr-2016,80,41,25.1
,,,,2016,May,1-May-2016,83,213.6,25.5
,,,,2016,June,1-Jun-2016,89,265.7,24.8
,,,,2016,July,1-Jul-2016,88,267.6,24.2
,,,,2016,August,1-Aug-2016,95,585.2,23.3
,,,,2016,September,1-Sep-2016,92,276.1,23.6
,,,,2016,October,1-Oct-2016,91,289,23.4
,,,,2016,November,1-Nov-2016,90,277,22.2
,,,,2016,December,1-Dec-2016,90,359.3,22.1
,,,,2017,January,1-Jan-2017,89,213.6,20.85
,,,,2017,February,1-Feb-2017,87,68,20.66
,,,,2017,March,1-Mar-2017,85,17,22.135
,,,,2017,April,1-Apr-2017,84,51.6,24.175
,,,,2017,May,1-May-2017,86,75.4,25.435
,,,,2017,June,1-Jun-2017,88,124.7,25.185
,,,,2017,July,1-Jul-2017,91.24,318.9,23.36
,,,,2017,August,1-Aug-2017,90,371.2,24.02
,,,,2017,September,1-Sep-2017,90.15,357.3,23.075
,,,,2017,October,1-Oct-2017,91.97,351.5,22.3
,,,,2017,November,1-Nov-2017,90.31,342.4,22
,,,,2017,December,1-Dec-2017,90.47,254.6,20.785
,,,,2018,January,1-Jan-2018,88,124.4,20.6
,,,,2018,February,1-Feb-2018,85,21.4,21.2
,,,,2018,March,1-Mar-2018,84,31.1,21.6
,,,,2018,April,1-Apr-2018,80,7,23.4
,,,,2018,May,1-May-2018,80,45,25.1
,,,,2018,June,1-Jun-2018,91,613.2,23.1
,,,,2018,July,1-Jul-2018,96,881.1,22.1
,,,,2018,August,1-Aug-2018,94,368.8,22
,,,,2018,September,1-Sep-2018,90,518.1,23.6
,,,,2018,October,1-Oct-2018,85,65.3,24.1
,,,,2018,November,1-Nov-2018,85,64.5,23
,,,,2018,December,1-Dec-2018,89,353.1,22.2
"TAYABAS, QUEZON",Region04A,14.01475278,121.60210833,2013,January,1-Jan-2013,83,225.6,23.9
,,,,2013,February,1-Feb-2013,84,225.9,24.8
,,,,2013,March,1-Mar-2013,80,74.6,25.9
,,,,2013,April,1-Apr-2013,77,2,28.3
,,,,2013,May,1-May-2013,80,132.6,28.4
,,,,2013,June,1-Jun-2013,84,474.8,27.5
,,,,2013,July,1-Jul-2013,85,402.9,26.8
,,,,2013,August,1-Aug-2013,84,288.3,26.6
,,,,2013,September,1-Sep-2013,85,344.3,26.6
,,,,2013,October,1-Oct-2013,83,282.9,25.7
,,,,2013,November,1-Nov-2013,86,682.1,25.4
,,,,2013,December,1-Dec-2013,86,211.1,25.1
,,,,2014,January,1-Jan-2014,80,30,22.6
,,,,2014,February,1-Feb-2014,82,21.2,23.7
,,,,2014,March,1-Mar-2014,82,91.1,25.9
,,,,2014,April,1-Apr-2014,78,205,27.5
,,,,2014,May,1-May-2014,77,83.6,29.1
,,,,2014,June,1-Jun-2014,80,167.1,28
,,,,2014,July,1-Jul-2014,84,337.4,26.9
,,,,2014,August,1-Aug-2014,82,247.3,27.3
,,,,2014,September,1-Sep-2014,85,293.1,26.4
,,,,2014,October,1-Oct-2014,89,609.4,26.3
,,,,2014,November,1-Nov-2014,88,332.2,26
,,,,2014,December,1-Dec-2014,91,700.9,24.4
,,,,2015,January,1-Jan-2015,83,124.2,23.5
,,,,2015,February,1-Feb-2015,82,66.7,24.4
,,,,2015,March,1-Mar-2015,81,59.8,25.4
,,,,2015,April,1-Apr-2015,79,17.7,27
,,,,2015,May,1-May-2015,74,19.2,28.4
,,,,2015,June,1-Jun-2015,81,156.3,28.4
,,,,2015,July,1-Jul-2015,89,123.3,28
,,,,2015,August,1-Aug-2015,81,162.7,27.6
,,,,2015,September,1-Sep-2015,81,306.6,27.8
,,,,2015,October,1-Oct-2015,82,334.6,27.1
,,,,2015,November,1-Nov-2015,85,443.9,26.6
,,,,2015,December,1-Dec-2015,84,544.6,25.6
,,,,2016,January,1-Jan-2016,85,113.8,25.2
,,,,2016,February,1-Feb-2016,83,255.7,24.8
,,,,2016,March,1-Mar-2016,85,60.9,26.4
,,,,2016,April,1-Apr-2016,82,43,27.7
,,,,2016,May,1-May-2016,84,67.9,28.6
,,,,2016,June,1-Jun-2016,82,76.3,29.2
,,,,2016,July,1-Jul-2016,86,219.5,27.9
,,,,2016,August,1-Aug-2016,84,165.8,27.8
,,,,2016,September,1-Sep-2016,85,75.4,28.4
,,,,2016,October,1-Oct-2016,88,642.1,27.2
,,,,2016,November,1-Nov-2016,89,697.4,26.5
,,,,2016,December,1-Dec-2016,89,735.4,26
,,,,2017,January,1-Jan-2017,89,416.2,24.965
,,,,2017,February,1-Feb-2017,87.09,156.5,24.95
,,,,2017,March,1-Mar-2017,86.83,81.2,26.18
,,,,2017,April,1-Apr-2017,86,92.7,27.705
,,,,2017,May,1-May-2017,85,176.9,29.045
,,,,2017,June,1-Jun-2017,85,241.5,28.37
,,,,2017,July,1-Jul-2017,87,310.3,26.735
,,,,2017,August,1-Aug-2017,87.7,188.5,26.65
,,,,2017,September,1-Sep-2017,88.26,480.2,25.565
,,,,2017,October,1-Oct-2017,90,390.2,26.16
,,,,2017,November,1-Nov-2017,90,787.2,26.685
,,,,2017,December,1-Dec-2017,92.01,822.5,25.45
,,,,2018,January,1-Jan-2018,91,279.3,25.2
,,,,2018,February,1-Feb-2018,90,183.4,25.7
,,,,2018,March,1-Mar-2018,88,129.3,26.3
,,,,2018,April,1-Apr-2018,86,96.3,27.8
,,,,2018,May,1-May-2018,87,153.9,28.9
,,,,2018,June,1-Jun-2018,87,179.2,27.8
,,,,2018,July,1-Jul-2018,87,264.6,27.2
,,,,2018,August,1-Aug-2018,85,139.8,27.7
,,,,2018,September,1-Sep-2018,89,269.4,27
,,,,2018,October,1-Oct-2018,86,116.3,27.6
,,,,2018,November,1-Nov-2018,87,263.5,26.8
,,,,2018,December,1-Dec-2018,89,685.4,26
"TUGUEGARAO, CAGAYAN",Region02,17.63762222,121.75250278,2013,January,1-Jan-2013,83,43.2,23.3
,,,,2013,February,1-Feb-2013,80,27.8,25.5
,,,,2013,March,1-Mar-2013,77,66.5,27.3
,,,,2013,April,1-Apr-2013,73,195.7,29.4
,,,,2013,May,1-May-2013,74,79.4,29.3
,,,,2013,June,1-Jun-2013,71,157.5,30.4
,,,,2013,July,1-Jul-2013,77,141.5,28.4
,,,,2013,August,1-Aug-2013,76,156.1,28.5
,,,,2013,September,1-Sep-2013,78,NA,27.8
,,,,2013,October,1-Oct-2013,80,203.2,26.1
,,,,2013,November,1-Nov-2013,82,298.2,24.8
,,,,2013,December,1-Dec-2013,83,99.8,23.7
,,,,2014,January,1-Jan-2014,85,6.4,22
,,,,2014,February,1-Feb-2014,82,20.1,24.7
,,,,2014,March,1-Mar-2014,78,15.7,26.7
,,,,2014,April,1-Apr-2014,75,75.1,29.2
,,,,2014,May,1-May-2014,73,54.4,31.1
,,,,2014,June,1-Jun-2014,74,185.8,30.8
,,,,2014,July,1-Jul-2014,77,158.4,29.4
,,,,2014,August,1-Aug-2014,79,139.6,29.1
,,,,2014,September,1-Sep-2014,81,302.9,28.6
,,,,2014,October,1-Oct-2014,84,185.1,26.8
,,,,2014,November,1-Nov-2014,83,93.8,26.2
,,,,2014,December,1-Dec-2014,87,99.1,24.1
,,,,2015,January,1-Jan-2015,85,65.3,23
,,,,2015,February,1-Feb-2015,83,8.9,24
,,,,2015,March,1-Mar-2015,72,32.9,26.1
,,,,2015,April,1-Apr-2015,76,52,28
,,,,2015,May,1-May-2015,74,178.8,30
,,,,2015,June,1-Jun-2015,71,52.7,31.1
,,,,2015,July,1-Jul-2015,80,206.9,28.6
,,,,2015,August,1-Aug-2015,78,248.4,28.8
,,,,2015,September,1-Sep-2015,76,47.2,29.1
,,,,2015,October,1-Oct-2015,85,308.5,27.1
,,,,2015,November,1-Nov-2015,81,31.6,26.1
,,,,2015,December,1-Dec-2015,87,228.4,25
,,,,2016,January,1-Jan-2016,81,21.2,25.2
,,,,2016,February,1-Feb-2016,82,33.1,24.4
,,,,2016,March,1-Mar-2016,77,3.8,27.3
,,,,2016,April,1-Apr-2016,65,T,31
,,,,2016,May,1-May-2016,69,96.4,31.2
,,,,2016,June,1-Jun-2016,76,153.1,30.1
,,,,2016,July,1-Jul-2016,77,402,29.6
,,,,2016,August,1-Aug-2016,82,119.7,29.3
,,,,2016,September,1-Sep-2016,82,105.3,28.6
,,,,2016,October,1-Oct-2016,82,420.3,28.2
,,,,2016,November,1-Nov-2016,86,416.9,26
,,,,2016,December,1-Dec-2016,89,210.4,25.1
,,,,2017,January,1-Jan-2017,84,78.3,24.235
,,,,2017,February,1-Feb-2017,84,89.2,23.745
,,,,2017,March,1-Mar-2017,76,29.7,26.5
,,,,2017,April,1-Apr-2017,73,43.6,28.775
,,,,2017,May,1-May-2017,76,236.7,29.61
,,,,2017,June,1-Jun-2017,74,43.6,30.06
,,,,2017,July,1-Jul-2017,79,91.3,29.18
,,,,2017,August,1-Aug-2017,82,109.1,29.125
,,,,2017,September,1-Sep-2017,81,143.6,28.985
,,,,2017,October,1-Oct-2017,87,262.8,26.85
,,,,2017,November,1-Nov-2017,88,347.2,26.315
,,,,2017,December,1-Dec-2017,89.19,52,24.215
,,,,2018,January,1-Jan-2018,85,7,24.6
,,,,2018,February,1-Feb-2018,84,23.2,25.2
,,,,2018,March,1-Mar-2018,72,1,26.5
,,,,2018,April,1-Apr-2018,72,50.4,29.1
,,,,2018,May,1-May-2018,66,8.2,31.5
,,,,2018,June,1-Jun-2018,76,144.8,30.2
,,,,2018,July,1-Jul-2018,82,250.1,28.9
,,,,2018,August,1-Aug-2018,82,142,28.7
,,,,2018,September,1-Sep-2018,80,317.9,28.6
,,,,2018,October,1-Oct-2018,79,145.6,27.5
,,,,2018,November,1-Nov-2018,79,11.7,26.7
,,,,2018,December,1-Dec-2018,84,131.5,25.4
"VIRAC  SYNOP, CATANDUANES",Region05,13.57914444,124.212125,2013,January,1-Jan-2013,92,238.4,26
,,,,2013,February,1-Feb-2013,90,183.4,26.5
,,,,2013,March,1-Mar-2013,91,175.2,26.8
,,,,2013,April,1-Apr-2013,90,59.8,27.7
,,,,2013,May,1-May-2013,90,242.8,28.4
,,,,2013,June,1-Jun-2013,93,302,28.4
,,,,2013,July,1-Jul-2013,92,348.4,27.8
,,,,2013,August,1-Aug-2013,94,282.3,28.2
,,,,2013,September,1-Sep-2013,92,114,28.4
,,,,2013,October,1-Oct-2013,88,283,27.6
,,,,2013,November,1-Nov-2013,88,589.6,27.1
,,,,2013,December,1-Dec-2013,89,613,26.7
,,,,2014,January,1-Jan-2014,82,98.6,24.9
,,,,2014,February,1-Feb-2014,82,28.6,25.4
,,,,2014,March,1-Mar-2014,82,140.8,26.3
,,,,2014,April,1-Apr-2014,85,107,26.8
,,,,2014,May,1-May-2014,84,39.3,28.6
,,,,2014,June,1-Jun-2014,83,260,29.1
,,,,2014,July,1-Jul-2014,85,321.5,27.9
,,,,2014,August,1-Aug-2014,84,105.1,28.3
,,,,2014,September,1-Sep-2014,89,622.1,27.8
,,,,2014,October,1-Oct-2014,89,335.3,27.3
,,,,2014,November,1-Nov-2014,89,273.9,26.8
,,,,2014,December,1-Dec-2014,87,615.6,26.4
,,,,2015,January,1-Jan-2015,83,252.4,25.4
,,,,2015,February,1-Feb-2015,84,228.4,25.2
,,,,2015,March,1-Mar-2015,82,122.8,26
,,,,2015,April,1-Apr-2015,84,156.4,27.1
,,,,2015,May,1-May-2015,84,92.4,27.8
,,,,2015,June,1-Jun-2015,86,104.7,28.5
,,,,2015,July,1-Jul-2015,85,102.2,28.4
,,,,2015,August,1-Aug-2015,86,168.1,28.8
,,,,2015,September,1-Sep-2015,NA,NA,NA
,,,,2015,October,1-Oct-2015,86,365.6,28.3
,,,,2015,November,1-Nov-2015,85,234.3,27.5
,,,,2015,December,1-Dec-2015,86,339.1,25.6
,,,,2016,January,1-Jan-2016,85,131,25.9
,,,,2016,February,1-Feb-2016,84,159.1,26
,,,,2016,March,1-Mar-2016,84,88.4,26.4
,,,,2016,April,1-Apr-2016,83,117.1,28.7
,,,,2016,May,1-May-2016,85,198.1,28.5
,,,,2016,June,1-Jun-2016,88,174.5,28.7
,,,,2016,July,1-Jul-2016,88,287.4,28.2
,,,,2016,August,1-Aug-2016,85,103.9,29.5
,,,,2016,September,1-Sep-2016,87,218.1,28.9
,,,,2016,October,1-Oct-2016,90,915.5,27.7
,,,,2016,November,1-Nov-2016,88,441.9,27.2
,,,,2016,December,1-Dec-2016,88,622.8,27
,,,,2017,January,1-Jan-2017,83,377.7,26.03
,,,,2017,February,1-Feb-2017,81,64.8,25.65
,,,,2017,March,1-Mar-2017,83.24,247.2,26.51
,,,,2017,April,1-Apr-2017,83.99,114.2,27.04
,,,,2017,May,1-May-2017,83,77.6,28.415
,,,,2017,June,1-Jun-2017,84,140.8,28.445
,,,,2017,July,1-Jul-2017,87,324.2,27.895
,,,,2017,August,1-Aug-2017,85,196.2,28.715
,,,,2017,September,1-Sep-2017,87,322.8,28.29
,,,,2017,October,1-Oct-2017,87,523.3,27.8
,,,,2017,November,1-Nov-2017,86.89,329.2,27.63
,,,,2017,December,1-Dec-2017,88.09,641.7,26.81
,,,,2018,January,1-Jan-2018,88,713.2,26.2
,,,,2018,February,1-Feb-2018,89,290.5,26.4
,,,,2018,March,1-Mar-2018,83,204.7,26.7
,,,,2018,April,1-Apr-2018,86,141.5,27.4
,,,,2018,May,1-May-2018,87,100.9,28.6
,,,,2018,June,1-Jun-2018,87,175.6,28.7
,,,,2018,July,1-Jul-2018,84,42.5,29
,,,,2018,August,1-Aug-2018,81,117.9,29.4
,,,,2018,September,1-Sep-2018,88,289.8,28.3
,,,,2018,October,1-Oct-2018,86,142.2,27.5
,,,,2018,November,1-Nov-2018,NA,206.4,27.3
,,,,2018,December,1-Dec-2018,85,575,27
"ZAMBOANGA, ZAMBOANGA DEL SUR",Region09,6.91966111,122.06327222,2013,January,1-Jan-2013,81,150.1,27.8
,,,,2013,February,1-Feb-2013,78,63.7,28.6
,,,,2013,March,1-Mar-2013,76,21.1,28.8
,,,,2013,April,1-Apr-2013,80,70.3,28.6
,,,,2013,May,1-May-2013,81,182.7,28.8
,,,,2013,June,1-Jun-2013,81,148.2,28.6
,,,,2013,July,1-Jul-2013,83,224.3,28.2
,,,,2013,August,1-Aug-2013,82,105.9,28.5
,,,,2013,September,1-Sep-2013,79,84.5,29.1
,,,,2013,October,1-Oct-2013,85,630.2,27.8
,,,,2013,November,1-Nov-2013,81,161.3,28.3
,,,,2013,December,1-Dec-2013,83,96.1,28.4
,,,,2014,January,1-Jan-2014,80,38.5,27.2
,,,,2014,February,1-Feb-2014,77,21.6,27.7
,,,,2014,March,1-Mar-2014,76,122.4,28.7
,,,,2014,April,1-Apr-2014,79,14.7,28.9
,,,,2014,May,1-May-2014,82,60.9,29.5
,,,,2014,June,1-Jun-2014,81,43.1,29.3
,,,,2014,July,1-Jul-2014,81,109.4,29.1
,,,,2014,August,1-Aug-2014,82,110.8,28.7
,,,,2014,September,1-Sep-2014,83,166.4,28.2
,,,,2014,October,1-Oct-2014,85,306.2,28.6
,,,,2014,November,1-Nov-2014,82,13.4,29.2
,,,,2014,December,1-Dec-2014,81,46.7,29.1
,,,,2015,January,1-Jan-2015,80,17.6,28.6
,,,,2015,February,1-Feb-2015,76,18.3,28.4
,,,,2015,March,1-Mar-2015,73,1.8,28.6
,,,,2015,April,1-Apr-2015,80,30.6,29
,,,,2015,May,1-May-2015,79,30.3,29
,,,,2015,June,1-Jun-2015,84,231.1,28.6
,,,,2015,July,1-Jul-2015,NA,NA,NA
,,,,2015,August,1-Aug-2015,83,128.1,28.7
,,,,2015,September,1-Sep-2015,84,324.6,28.4
,,,,2015,October,1-Oct-2015,83,120.7,28.5
,,,,2015,November,1-Nov-2015,82,66.4,28.7
,,,,2015,December,1-Dec-2015,76,7.9,28.7
,,,,2016,January,1-Jan-2016,73,0.6,28.6
,,,,2016,February,1-Feb-2016,74,18.8,28.9
,,,,2016,March,1-Mar-2016,71,5.3,29
,,,,2016,April,1-Apr-2016,74,7.6,29.8
,,,,2016,May,1-May-2016,77,107.5,29.6
,,,,2016,June,1-Jun-2016,79,208.3,28.8
,,,,2016,July,1-Jul-2016,81,182.2,28.7
,,,,2016,August,1-Aug-2016,79,121.6,28.8
,,,,2016,September,1-Sep-2016,80,188.5,28.3
,,,,2016,October,1-Oct-2016,81,124,28.3
,,,,2016,November,1-Nov-2016,81,141.8,28.3
,,,,2016,December,1-Dec-2016,80,NA,28.1
,,,,2017,January,1-Jan-2017,80,151.9,28.105
,,,,2017,February,1-Feb-2017,75,65,28.085
,,,,2017,March,1-Mar-2017,79,174.7,28.07
,,,,2017,April,1-Apr-2017,76,52.9,28.55
,,,,2017,May,1-May-2017,80,107.7,28.84
,,,,2017,June,1-Jun-2017,81,134.8,28.37
,,,,2017,July,1-Jul-2017,80,32,28.27
,,,,2017,August,1-Aug-2017,80,82.4,28.5
,,,,2017,September,1-Sep-2017,80,184.5,28.475
,,,,2017,October,1-Oct-2017,82,281,28.195
,,,,2017,November,1-Nov-2017,79,79.2,28.96
,,,,2017,December,1-Dec-2017,82.27,123.1,28.31
,,,,2018,January,1-Jan-2018,81,124.4,28
,,,,2018,February,1-Feb-2018,78,61,28.3
,,,,2018,March,1-Mar-2018,74,22.1,28.7
,,,,2018,April,1-Apr-2018,77,182.9,28.9
,,,,2018,May,1-May-2018,80,81.5,29
,,,,2018,June,1-Jun-2018,80,48.5,28.7
,,,,2018,July,1-Jul-2018,79,115.2,28.8
,,,,2018,August,1-Aug-2018,81,136.8,28.5
,,,,2018,September,1-Sep-2018,81,177.5,28.1
,,,,2018,October,1-Oct-2018,81,70.1,28.2
,,,,2018,November,1-Nov-2018,78,23.6,28.8
,,,,2018,December,1-Dec-2018,78,23.2,28.5
